"Label (Grouping)","Total"
"    ZCTA5 50511","7,061"
"ZCTA5 50514",""
"    ZCTA5 50514","1,337"
"ZCTA5 50515",""
"    ZCTA5 50515","253"
"ZCTA5 50516",""
"    ZCTA5 50516","690"
"ZCTA5 50517",""
"    ZCTA5 50517","956"
"ZCTA5 50518",""
"    ZCTA5 50518","342"
"ZCTA5 50519",""
"    ZCTA5 50519","614"
"ZCTA5 50520",""
"    ZCTA5 50520","156"
"ZCTA5 50521",""
"    ZCTA5 50521","103"
"ZCTA5 50522",""
"    ZCTA5 50522","715"
"ZCTA5 50523",""
"    ZCTA5 50523","622"
"ZCTA5 50524",""
"    ZCTA5 50524","524"
"ZCTA5 50525",""
"    ZCTA5 50525","3,494"
"ZCTA5 50527",""
"    ZCTA5 50527","180"
"ZCTA5 50528",""
"    ZCTA5 50528","348"
"ZCTA5 50529",""
"    ZCTA5 50529","759"
"ZCTA5 50530",""
"    ZCTA5 50530","1,164"
"ZCTA5 50531",""
"    ZCTA5 50531","224"
"ZCTA5 50532",""
"    ZCTA5 50532","952"
"ZCTA5 50533",""
"    ZCTA5 50533","4,041"
"ZCTA5 50535",""
"    ZCTA5 50535","866"
"ZCTA5 50536",""
"    ZCTA5 50536","4,351"
"ZCTA5 50538",""
"    ZCTA5 50538","565"
"ZCTA5 50539",""
"    ZCTA5 50539","501"
"ZCTA5 50540",""
"    ZCTA5 50540","1,053"
"ZCTA5 50541",""
"    ZCTA5 50541","839"
"ZCTA5 50542",""
"    ZCTA5 50542","899"
"ZCTA5 50543",""
"    ZCTA5 50543","1,359"
"ZCTA5 50544",""
"    ZCTA5 50544","478"
"ZCTA5 50545",""
"    ZCTA5 50545","221"
"ZCTA5 50546",""
"    ZCTA5 50546","284"
"ZCTA5 50548",""
"    ZCTA5 50548","5,921"
"ZCTA5 50551",""
"    ZCTA5 50551","115"
"ZCTA5 50552",""
"    ZCTA5 50552","53"
"ZCTA5 50554",""
"    ZCTA5 50554","1,649"
"ZCTA5 50556",""
"    ZCTA5 50556","248"
"ZCTA5 50557",""
"    ZCTA5 50557","675"
"ZCTA5 50558",""
"    ZCTA5 50558","624"
"ZCTA5 50559",""
"    ZCTA5 50559","283"
"ZCTA5 50560",""
"    ZCTA5 50560","531"
"ZCTA5 50561",""
"    ZCTA5 50561","523"
"ZCTA5 50562",""
"    ZCTA5 50562","474"
"ZCTA5 50563",""
"    ZCTA5 50563","2,471"
"ZCTA5 50565",""
"    ZCTA5 50565","410"
"ZCTA5 50566",""
"    ZCTA5 50566","431"
"ZCTA5 50567",""
"    ZCTA5 50567","213"
"ZCTA5 50568",""
"    ZCTA5 50568","1,331"
"ZCTA5 50569",""
"    ZCTA5 50569","727"
"ZCTA5 50570",""
"    ZCTA5 50570","236"
"ZCTA5 50571",""
"    ZCTA5 50571","310"
"ZCTA5 50573",""
"    ZCTA5 50573","42"
"ZCTA5 50574",""
"    ZCTA5 50574","2,264"
"ZCTA5 50575",""
"    ZCTA5 50575","810"
"ZCTA5 50576",""
"    ZCTA5 50576","402"
"ZCTA5 50577",""
"    ZCTA5 50577","394"
"ZCTA5 50578",""
"    ZCTA5 50578","523"
"ZCTA5 50579",""
"    ZCTA5 50579","2,895"
"ZCTA5 50581",""
"    ZCTA5 50581","833"
"ZCTA5 50582",""
"    ZCTA5 50582","190"
"ZCTA5 50583",""
"    ZCTA5 50583","2,642"
"ZCTA5 50585",""
"    ZCTA5 50585","1,118"
"ZCTA5 50586",""
"    ZCTA5 50586","273"
"ZCTA5 50588",""
"    ZCTA5 50588","13,331"
"ZCTA5 50590",""
"    ZCTA5 50590","860"
"ZCTA5 50591",""
"    ZCTA5 50591","311"
"ZCTA5 50592",""
"    ZCTA5 50592","69"
"ZCTA5 50593",""
"    ZCTA5 50593","67"
"ZCTA5 50594",""
"    ZCTA5 50594","259"
"ZCTA5 50595",""
"    ZCTA5 50595","8,887"
"ZCTA5 50597",""
"    ZCTA5 50597","1,275"
"ZCTA5 50598",""
"    ZCTA5 50598","940"
"ZCTA5 50599",""
"    ZCTA5 50599","346"
"ZCTA5 50601",""
"    ZCTA5 50601","2,451"
"ZCTA5 50602",""
"    ZCTA5 50602","1,538"
"ZCTA5 50603",""
"    ZCTA5 50603","553"
"ZCTA5 50604",""
"    ZCTA5 50604","1,701"
"ZCTA5 50605",""
"    ZCTA5 50605","133"
"ZCTA5 50606",""
"    ZCTA5 50606","777"
"ZCTA5 50607",""
"    ZCTA5 50607","477"
"ZCTA5 50608",""
"    ZCTA5 50608","38"
"ZCTA5 50609",""
"    ZCTA5 50609","384"
"ZCTA5 50611",""
"    ZCTA5 50611","340"
"ZCTA5 50612",""
"    ZCTA5 50612","340"
"ZCTA5 50613",""
"    ZCTA5 50613","43,667"
"ZCTA5 50616",""
"    ZCTA5 50616","10,009"
"ZCTA5 50619",""
"    ZCTA5 50619","2,152"
"ZCTA5 50620",""
"    ZCTA5 50620","54"
"ZCTA5 50621",""
"    ZCTA5 50621","1,450"
"ZCTA5 50622",""
"    ZCTA5 50622","3,452"
"ZCTA5 50623",""
"    ZCTA5 50623","146"
"ZCTA5 50624",""
"    ZCTA5 50624","1,835"
"ZCTA5 50625",""
"    ZCTA5 50625","964"
"ZCTA5 50626",""
"    ZCTA5 50626","1,652"
"ZCTA5 50627",""
"    ZCTA5 50627","3,367"
"ZCTA5 50628",""
"    ZCTA5 50628","1,296"
"ZCTA5 50629",""
"    ZCTA5 50629","2,288"
"ZCTA5 50630",""
"    ZCTA5 50630","1,680"
"ZCTA5 50631",""
"    ZCTA5 50631","178"
"ZCTA5 50632",""
"    ZCTA5 50632","1,032"
"ZCTA5 50633",""
"    ZCTA5 50633","326"
"ZCTA5 50634",""
"    ZCTA5 50634","795"
"ZCTA5 50635",""
"    ZCTA5 50635","1,375"
"ZCTA5 50636",""
"    ZCTA5 50636","1,783"
"ZCTA5 50638",""
"    ZCTA5 50638","3,411"
"ZCTA5 50641",""
"    ZCTA5 50641","1,906"
"ZCTA5 50642",""
"    ZCTA5 50642","544"
"ZCTA5 50643",""
"    ZCTA5 50643","2,819"
"ZCTA5 50644",""
"    ZCTA5 50644","8,795"
"ZCTA5 50645",""
"    ZCTA5 50645","1,124"
"ZCTA5 50647",""
"    ZCTA5 50647","1,989"
"ZCTA5 50648",""
"    ZCTA5 50648","3,992"
"ZCTA5 50649",""
"    ZCTA5 50649","45"
"ZCTA5 50650",""
"    ZCTA5 50650","681"
"ZCTA5 50651",""
"    ZCTA5 50651","3,579"
"ZCTA5 50652",""
"    ZCTA5 50652","121"
"ZCTA5 50653",""
"    ZCTA5 50653","605"
"ZCTA5 50654",""
"    ZCTA5 50654","468"
"ZCTA5 50655",""
"    ZCTA5 50655","743"
"ZCTA5 50657",""
"    ZCTA5 50657","94"
"ZCTA5 50658",""
"    ZCTA5 50658","2,394"
"ZCTA5 50659",""
"    ZCTA5 50659","5,402"
"ZCTA5 50660",""
"    ZCTA5 50660","1,294"
"ZCTA5 50662",""
"    ZCTA5 50662","6,693"
"ZCTA5 50664",""
"    ZCTA5 50664","97"
"ZCTA5 50665",""
"    ZCTA5 50665","2,893"
"ZCTA5 50666",""
"    ZCTA5 50666","893"
"ZCTA5 50667",""
"    ZCTA5 50667","759"
"ZCTA5 50668",""
"    ZCTA5 50668","1,234"
"ZCTA5 50669",""
"    ZCTA5 50669","2,335"
"ZCTA5 50670",""
"    ZCTA5 50670","1,959"
"ZCTA5 50671",""
"    ZCTA5 50671","206"
"ZCTA5 50672",""
"    ZCTA5 50672","532"
"ZCTA5 50673",""
"    ZCTA5 50673","185"
"ZCTA5 50674",""
"    ZCTA5 50674","3,480"
"ZCTA5 50675",""
"    ZCTA5 50675","2,372"
"ZCTA5 50676",""
"    ZCTA5 50676","1,815"
"ZCTA5 50677",""
"    ZCTA5 50677","12,789"
"ZCTA5 50680",""
"    ZCTA5 50680","1,128"
"ZCTA5 50681",""
"    ZCTA5 50681","432"
"ZCTA5 50682",""
"    ZCTA5 50682","1,558"
"ZCTA5 50701",""
"    ZCTA5 50701","29,806"
"ZCTA5 50702",""
"    ZCTA5 50702","20,447"
"ZCTA5 50703",""
"    ZCTA5 50703","18,913"
"ZCTA5 50707",""
"    ZCTA5 50707","7,708"
"ZCTA5 50801",""
"    ZCTA5 50801","9,245"
"ZCTA5 50830",""
"    ZCTA5 50830","1,667"
"ZCTA5 50831",""
"    ZCTA5 50831","38"
"ZCTA5 50833",""
"    ZCTA5 50833","2,338"
"ZCTA5 50835",""
"    ZCTA5 50835","82"
"ZCTA5 50836",""
"    ZCTA5 50836","322"
"ZCTA5 50837",""
"    ZCTA5 50837","304"
"ZCTA5 50839",""
"    ZCTA5 50839","36"
"ZCTA5 50840",""
"    ZCTA5 50840","437"
"ZCTA5 50841",""
"    ZCTA5 50841","2,652"
"ZCTA5 50842",""
"    ZCTA5 50842","105"
"ZCTA5 50843",""
"    ZCTA5 50843","537"
"ZCTA5 50845",""
"    ZCTA5 50845","787"
"ZCTA5 50846",""
"    ZCTA5 50846","1,084"
"ZCTA5 50847",""
"    ZCTA5 50847","83"
"ZCTA5 50848",""
"    ZCTA5 50848","342"
"ZCTA5 50849",""
"    ZCTA5 50849","2,784"
"ZCTA5 50851",""
"    ZCTA5 50851","1,958"
"ZCTA5 50853",""
"    ZCTA5 50853","688"
"ZCTA5 50854",""
"    ZCTA5 50854","2,223"
"ZCTA5 50857",""
"    ZCTA5 50857","180"
"ZCTA5 50858",""
"    ZCTA5 50858","738"
"ZCTA5 50859",""
"    ZCTA5 50859","491"
"ZCTA5 50860",""
"    ZCTA5 50860","267"
"ZCTA5 50861",""
"    ZCTA5 50861","238"
"ZCTA5 50862",""
"    ZCTA5 50862","132"
"ZCTA5 50863",""
"    ZCTA5 50863","207"
"ZCTA5 50864",""
"    ZCTA5 50864","1,872"
"ZCTA5 51001",""
"    ZCTA5 51001","2,615"
"ZCTA5 51002",""
"    ZCTA5 51002","2,909"
"ZCTA5 51003",""
"    ZCTA5 51003","1,719"
"ZCTA5 51004",""
"    ZCTA5 51004","956"
"ZCTA5 51005",""
"    ZCTA5 51005","1,474"
"ZCTA5 51006",""
"    ZCTA5 51006","1,038"
"ZCTA5 51007",""
"    ZCTA5 51007","678"
"ZCTA5 51008",""
"    ZCTA5 51008","129"
"ZCTA5 51009",""
"    ZCTA5 51009","146"
"ZCTA5 51010",""
"    ZCTA5 51010","421"
"ZCTA5 51011",""
"    ZCTA5 51011","75"
"ZCTA5 51012",""
"    ZCTA5 51012","6,592"
"ZCTA5 51014",""
"    ZCTA5 51014","546"
"ZCTA5 51015",""
"    ZCTA5 51015","97"
"ZCTA5 51016",""
"    ZCTA5 51016","1,361"
"ZCTA5 51018",""
"    ZCTA5 51018","385"
"ZCTA5 51019",""
"    ZCTA5 51019","715"
"ZCTA5 51020",""
"    ZCTA5 51020","637"
"ZCTA5 51022",""
"    ZCTA5 51022","751"
"ZCTA5 51023",""
"    ZCTA5 51023","3,392"
"ZCTA5 51024",""
"    ZCTA5 51024","1,981"
"ZCTA5 51025",""
"    ZCTA5 51025","2,009"
"ZCTA5 51026",""
"    ZCTA5 51026","741"
"ZCTA5 51027",""
"    ZCTA5 51027","1,302"
"ZCTA5 51028",""
"    ZCTA5 51028","2,058"
"ZCTA5 51029",""
"    ZCTA5 51029","252"
"ZCTA5 51030",""
"    ZCTA5 51030","1,780"
"ZCTA5 51031",""
"    ZCTA5 51031","12,960"
"ZCTA5 51033",""
"    ZCTA5 51033","428"
"ZCTA5 51034",""
"    ZCTA5 51034","1,698"
"ZCTA5 51035",""
"    ZCTA5 51035","1,535"
"ZCTA5 51036",""
"    ZCTA5 51036","676"
"ZCTA5 51037",""
"    ZCTA5 51037","349"
"ZCTA5 51038",""
"    ZCTA5 51038","1,562"
"ZCTA5 51039",""
"    ZCTA5 51039","2,576"
"ZCTA5 51040",""
"    ZCTA5 51040","3,537"
"ZCTA5 51041",""
"    ZCTA5 51041","7,195"
"ZCTA5 51044",""
"    ZCTA5 51044","209"
"ZCTA5 51045",""
"    ZCTA5 51045","79"
"ZCTA5 51046",""
"    ZCTA5 51046","1,497"
"ZCTA5 51047",""
"    ZCTA5 51047","588"
"ZCTA5 51048",""
"    ZCTA5 51048","571"
"ZCTA5 51049",""
"    ZCTA5 51049","425"
"ZCTA5 51050",""
"    ZCTA5 51050","2,625"
"ZCTA5 51051",""
"    ZCTA5 51051","59"
"ZCTA5 51052",""
"    ZCTA5 51052","956"
"ZCTA5 51053",""
"    ZCTA5 51053","1,069"
"ZCTA5 51054",""
"    ZCTA5 51054","5,737"
"ZCTA5 51055",""
"    ZCTA5 51055","1,381"
"ZCTA5 51056",""
"    ZCTA5 51056","404"
"ZCTA5 51058",""
"    ZCTA5 51058","972"
"ZCTA5 51060",""
"    ZCTA5 51060","546"
"ZCTA5 51061",""
"    ZCTA5 51061","419"
"ZCTA5 51062",""
"    ZCTA5 51062","469"
"ZCTA5 51063",""
"    ZCTA5 51063","1,032"
"ZCTA5 51101",""
"    ZCTA5 51101","1,146"
"ZCTA5 51103",""
"    ZCTA5 51103","16,827"
"ZCTA5 51104",""
"    ZCTA5 51104","23,080"
"ZCTA5 51105",""
"    ZCTA5 51105","10,565"
"ZCTA5 51106",""
"    ZCTA5 51106","28,655"
"ZCTA5 51108",""
"    ZCTA5 51108","5,967"
"ZCTA5 51109",""
"    ZCTA5 51109","3,109"
"ZCTA5 51111",""
"    ZCTA5 51111","97"
"ZCTA5 51201",""
"    ZCTA5 51201","6,408"
"ZCTA5 51230",""
"    ZCTA5 51230","451"
"ZCTA5 51231",""
"    ZCTA5 51231","232"
"ZCTA5 51232",""
"    ZCTA5 51232","781"
"ZCTA5 51234",""
"    ZCTA5 51234","1,167"
"ZCTA5 51235",""
"    ZCTA5 51235","1,122"
"ZCTA5 51237",""
"    ZCTA5 51237","1,654"
"ZCTA5 51238",""
"    ZCTA5 51238","1,251"
"ZCTA5 51239",""
"    ZCTA5 51239","3,343"
"ZCTA5 51240",""
"    ZCTA5 51240","1,816"
"ZCTA5 51241",""
"    ZCTA5 51241","1,916"
"ZCTA5 51242",""
"    ZCTA5 51242","344"
"ZCTA5 51243",""
"    ZCTA5 51243","742"
"ZCTA5 51244",""
"    ZCTA5 51244","74"
"ZCTA5 51245",""
"    ZCTA5 51245","1,306"
"ZCTA5 51246",""
"    ZCTA5 51246","3,834"
"ZCTA5 51247",""
"    ZCTA5 51247","5,432"
"ZCTA5 51248",""
"    ZCTA5 51248","1,828"
"ZCTA5 51249",""
"    ZCTA5 51249","3,558"
"ZCTA5 51250",""
"    ZCTA5 51250","9,427"
"ZCTA5 51301",""
"    ZCTA5 51301","12,606"
"ZCTA5 51331",""
"    ZCTA5 51331","1,102"
"ZCTA5 51333",""
"    ZCTA5 51333","440"
"ZCTA5 51334",""
"    ZCTA5 51334","7,105"
"ZCTA5 51338",""
"    ZCTA5 51338","950"
"ZCTA5 51340",""
"    ZCTA5 51340","90"
"ZCTA5 51341",""
"    ZCTA5 51341","34"
"ZCTA5 51342",""
"    ZCTA5 51342","1,227"
"ZCTA5 51343",""
"    ZCTA5 51343","263"
"ZCTA5 51345",""
"    ZCTA5 51345","414"
"ZCTA5 51346",""
"    ZCTA5 51346","2,343"
"ZCTA5 51347",""
"    ZCTA5 51347","1,489"
"ZCTA5 51350",""
"    ZCTA5 51350","384"
"ZCTA5 51351",""
"    ZCTA5 51351","4,844"
"ZCTA5 51354",""
"    ZCTA5 51354","974"
"ZCTA5 51355",""
"    ZCTA5 51355","847"
"ZCTA5 51357",""
"    ZCTA5 51357","611"
"ZCTA5 51358",""
"    ZCTA5 51358","1,274"
"ZCTA5 51360",""
"    ZCTA5 51360","8,553"
"ZCTA5 51363",""
"    ZCTA5 51363","132"
"ZCTA5 51364",""
"    ZCTA5 51364","616"
"ZCTA5 51365",""
"    ZCTA5 51365","327"
"ZCTA5 51366",""
"    ZCTA5 51366","377"
"ZCTA5 51401",""
"    ZCTA5 51401","12,248"
"ZCTA5 51430",""
"    ZCTA5 51430","788"
"ZCTA5 51431",""
"    ZCTA5 51431","404"
"ZCTA5 51432",""
"    ZCTA5 51432","35"
"ZCTA5 51433",""
"    ZCTA5 51433","643"
"ZCTA5 51436",""
"    ZCTA5 51436","929"
"ZCTA5 51439",""
"    ZCTA5 51439","881"
"ZCTA5 51440",""
"    ZCTA5 51440","357"
"ZCTA5 51441",""
"    ZCTA5 51441","344"
"ZCTA5 51442",""
"    ZCTA5 51442","9,763"
"ZCTA5 51443",""
"    ZCTA5 51443","1,751"
"ZCTA5 51444",""
"    ZCTA5 51444","284"
"ZCTA5 51445",""
"    ZCTA5 51445","2,717"
"ZCTA5 51446",""
"    ZCTA5 51446","520"
"ZCTA5 51447",""
"    ZCTA5 51447","198"
"ZCTA5 51448",""
"    ZCTA5 51448","545"
"ZCTA5 51449",""
"    ZCTA5 51449","2,098"
"ZCTA5 51450",""
"    ZCTA5 51450","1,475"
"ZCTA5 51451",""
"    ZCTA5 51451","112"
"ZCTA5 51452",""
"    ZCTA5 51452","166"
"ZCTA5 51453",""
"    ZCTA5 51453","631"
"ZCTA5 51454",""
"    ZCTA5 51454","1,291"
"ZCTA5 51455",""
"    ZCTA5 51455","2,185"
"ZCTA5 51458",""
"    ZCTA5 51458","1,451"
"ZCTA5 51459",""
"    ZCTA5 51459","75"
"ZCTA5 51460",""
"    ZCTA5 51460","110"
"ZCTA5 51461",""
"    ZCTA5 51461","1,095"
"ZCTA5 51462",""
"    ZCTA5 51462","1,033"
"ZCTA5 51463",""
"    ZCTA5 51463","515"
"ZCTA5 51465",""
"    ZCTA5 51465","696"
"ZCTA5 51466",""
"    ZCTA5 51466","1,071"
"ZCTA5 51467",""
"    ZCTA5 51467","567"
"ZCTA5 51501",""
"    ZCTA5 51501","34,906"
"ZCTA5 51503",""
"    ZCTA5 51503","37,330"
"ZCTA5 51510",""
"    ZCTA5 51510","3,791"
"ZCTA5 51520",""
"    ZCTA5 51520","185"
"ZCTA5 51521",""
"    ZCTA5 51521","2,202"
"ZCTA5 51523",""
"    ZCTA5 51523","358"
"ZCTA5 51525",""
"    ZCTA5 51525","1,151"
"ZCTA5 51526",""
"    ZCTA5 51526","1,629"
"ZCTA5 51527",""
"    ZCTA5 51527","475"
"ZCTA5 51528",""
"    ZCTA5 51528","829"
"ZCTA5 51529",""
"    ZCTA5 51529","1,665"
"ZCTA5 51530",""
"    ZCTA5 51530","728"
"ZCTA5 51531",""
"    ZCTA5 51531","806"
"ZCTA5 51532",""
"    ZCTA5 51532","604"
"ZCTA5 51533",""
"    ZCTA5 51533","816"
"ZCTA5 51534",""
"    ZCTA5 51534","9,342"
"ZCTA5 51535",""
"    ZCTA5 51535","1,764"
"ZCTA5 51536",""
"    ZCTA5 51536","458"
"ZCTA5 51537",""
"    ZCTA5 51537","6,509"
"ZCTA5 51540",""
"    ZCTA5 51540","469"
"ZCTA5 51541",""
"    ZCTA5 51541","360"
"ZCTA5 51542",""
"    ZCTA5 51542","1,018"
"ZCTA5 51543",""
"    ZCTA5 51543","381"
"ZCTA5 51544",""
"    ZCTA5 51544","648"
"ZCTA5 51545",""
"    ZCTA5 51545","345"
"ZCTA5 51546",""
"    ZCTA5 51546","2,815"
"ZCTA5 51548",""
"    ZCTA5 51548","486"
"ZCTA5 51549",""
"    ZCTA5 51549","498"
"ZCTA5 51550",""
"    ZCTA5 51550","190"
"ZCTA5 51551",""
"    ZCTA5 51551","1,783"
"ZCTA5 51552",""
"    ZCTA5 51552","265"
"ZCTA5 51553",""
"    ZCTA5 51553","992"
"ZCTA5 51554",""
"    ZCTA5 51554","172"
"ZCTA5 51555",""
"    ZCTA5 51555","5,099"
"ZCTA5 51556",""
"    ZCTA5 51556","428"
"ZCTA5 51557",""
"    ZCTA5 51557","779"
"ZCTA5 51558",""
"    ZCTA5 51558","518"
"ZCTA5 51559",""
"    ZCTA5 51559","1,911"
"ZCTA5 51560",""
"    ZCTA5 51560","1,998"
"ZCTA5 51561",""
"    ZCTA5 51561","907"
"ZCTA5 51562",""
"    ZCTA5 51562","463"
"ZCTA5 51563",""
"    ZCTA5 51563","681"
"ZCTA5 51564",""
"    ZCTA5 51564","501"
"ZCTA5 51565",""
"    ZCTA5 51565","464"
"ZCTA5 51566",""
"    ZCTA5 51566","6,772"
"ZCTA5 51570",""
"    ZCTA5 51570","1,146"
"ZCTA5 51571",""
"    ZCTA5 51571","635"
"ZCTA5 51572",""
"    ZCTA5 51572","360"
"ZCTA5 51573",""
"    ZCTA5 51573","1,075"
"ZCTA5 51575",""
"    ZCTA5 51575","1,738"
"ZCTA5 51576",""
"    ZCTA5 51576","2,058"
"ZCTA5 51577",""
"    ZCTA5 51577","1,101"
"ZCTA5 51578",""
"    ZCTA5 51578","116"
"ZCTA5 51579",""
"    ZCTA5 51579","2,437"
"ZCTA5 51601",""
"    ZCTA5 51601","5,681"
"ZCTA5 51630",""
"    ZCTA5 51630","180"
"ZCTA5 51631",""
"    ZCTA5 51631","297"
"ZCTA5 51632",""
"    ZCTA5 51632","7,024"
"ZCTA5 51636",""
"    ZCTA5 51636","356"
"ZCTA5 51637",""
"    ZCTA5 51637","173"
"ZCTA5 51638",""
"    ZCTA5 51638","1,189"
"ZCTA5 51639",""
"    ZCTA5 51639","873"
"ZCTA5 51640",""
"    ZCTA5 51640","1,290"
"ZCTA5 51645",""
"    ZCTA5 51645","219"
"ZCTA5 51646",""
"    ZCTA5 51646","730"
"ZCTA5 51647",""
"    ZCTA5 51647","173"
"ZCTA5 51648",""
"    ZCTA5 51648","166"
"ZCTA5 51649",""
"    ZCTA5 51649","355"
"ZCTA5 51650",""
"    ZCTA5 51650","322"
"ZCTA5 51651",""
"    ZCTA5 51651","147"
"ZCTA5 51652",""
"    ZCTA5 51652","1,629"
"ZCTA5 51653",""
"    ZCTA5 51653","1,357"
"ZCTA5 51654",""
"    ZCTA5 51654","421"
"ZCTA5 51656",""
"    ZCTA5 51656","60"
"ZCTA5 52001",""
"    ZCTA5 52001","43,572"
"ZCTA5 52002",""
"    ZCTA5 52002","17,177"
"ZCTA5 52003",""
"    ZCTA5 52003","14,060"
"ZCTA5 52030",""
"    ZCTA5 52030","380"
"ZCTA5 52031",""
"    ZCTA5 52031","5,143"
"ZCTA5 52032",""
"    ZCTA5 52032","1,424"
"ZCTA5 52033",""
"    ZCTA5 52033","3,478"
"ZCTA5 52035",""
"    ZCTA5 52035","915"
"ZCTA5 52036",""
"    ZCTA5 52036","137"
"ZCTA5 52037",""
"    ZCTA5 52037","1,216"
"ZCTA5 52038",""
"    ZCTA5 52038","478"
"ZCTA5 52039",""
"    ZCTA5 52039","1,195"
"ZCTA5 52040",""
"    ZCTA5 52040","5,911"
"ZCTA5 52041",""
"    ZCTA5 52041","1,490"
"ZCTA5 52042",""
"    ZCTA5 52042","1,828"
"ZCTA5 52043",""
"    ZCTA5 52043","2,047"
"ZCTA5 52044",""
"    ZCTA5 52044","158"
"ZCTA5 52045",""
"    ZCTA5 52045","2,739"
"ZCTA5 52046",""
"    ZCTA5 52046","2,391"
"ZCTA5 52047",""
"    ZCTA5 52047","570"
"ZCTA5 52048",""
"    ZCTA5 52048","327"
"ZCTA5 52049",""
"    ZCTA5 52049","1,339"
"ZCTA5 52050",""
"    ZCTA5 52050","490"
"ZCTA5 52052",""
"    ZCTA5 52052","2,955"
"ZCTA5 52053",""
"    ZCTA5 52053","1,120"
"ZCTA5 52054",""
"    ZCTA5 52054","920"
"ZCTA5 52056",""
"    ZCTA5 52056","245"
"ZCTA5 52057",""
"    ZCTA5 52057","8,064"
"ZCTA5 52060",""
"    ZCTA5 52060","8,494"
"ZCTA5 52064",""
"    ZCTA5 52064","752"
"ZCTA5 52065",""
"    ZCTA5 52065","802"
"ZCTA5 52066",""
"    ZCTA5 52066","86"
"ZCTA5 52068",""
"    ZCTA5 52068","4,835"
"ZCTA5 52069",""
"    ZCTA5 52069","1,512"
"ZCTA5 52070",""
"    ZCTA5 52070","1,006"
"ZCTA5 52071",""
"    ZCTA5 52071","120"
"ZCTA5 52072",""
"    ZCTA5 52072","384"
"ZCTA5 52073",""
"    ZCTA5 52073","1,590"
"ZCTA5 52074",""
"    ZCTA5 52074","328"
"ZCTA5 52075",""
"    ZCTA5 52075","143"
"ZCTA5 52076",""
"    ZCTA5 52076","2,123"
"ZCTA5 52077",""
"    ZCTA5 52077","362"
"ZCTA5 52078",""
"    ZCTA5 52078","847"
"ZCTA5 52079",""
"    ZCTA5 52079","753"
"ZCTA5 52101",""
"    ZCTA5 52101","13,186"
"ZCTA5 52132",""
"    ZCTA5 52132","1,832"
"ZCTA5 52133",""
"    ZCTA5 52133","473"
"ZCTA5 52134",""
"    ZCTA5 52134","252"
"ZCTA5 52135",""
"    ZCTA5 52135","793"
"ZCTA5 52136",""
"    ZCTA5 52136","6,009"
"ZCTA5 52140",""
"    ZCTA5 52140","553"
"ZCTA5 52141",""
"    ZCTA5 52141","1,386"
"ZCTA5 52142",""
"    ZCTA5 52142","1,797"
"ZCTA5 52144",""
"    ZCTA5 52144","1,186"
"ZCTA5 52146",""
"    ZCTA5 52146","867"
"ZCTA5 52147",""
"    ZCTA5 52147","947"
"ZCTA5 52151",""
"    ZCTA5 52151","2,057"
"ZCTA5 52154",""
"    ZCTA5 52154","981"
"ZCTA5 52155",""
"    ZCTA5 52155","1,244"
"ZCTA5 52156",""
"    ZCTA5 52156","739"
"ZCTA5 52157",""
"    ZCTA5 52157","1,645"
"ZCTA5 52158",""
"    ZCTA5 52158","273"
"ZCTA5 52159",""
"    ZCTA5 52159","2,232"
"ZCTA5 52160",""
"    ZCTA5 52160","808"
"ZCTA5 52161",""
"    ZCTA5 52161","1,409"
"ZCTA5 52162",""
"    ZCTA5 52162","3,481"
"ZCTA5 52163",""
"    ZCTA5 52163","273"
"ZCTA5 52164",""
"    ZCTA5 52164","193"
"ZCTA5 52165",""
"    ZCTA5 52165","876"
"ZCTA5 52166",""
"    ZCTA5 52166","127"
"ZCTA5 52168",""
"    ZCTA5 52168","379"
"ZCTA5 52169",""
"    ZCTA5 52169","417"
"ZCTA5 52170",""
